Filename	Samplename	Dataset	Laboratory	Data	Data_collector	Instrument	Instrument_id	Column	Experiment	Sample_type	Sample_type2	Sample_position	Triplicate_number	Sequence_number	Injection_volume	Proportion_Fecal_1	Proportion_Fecal_2	Proportion_Tomato	Proportion_NIST_1950_SRM	Proportions	Batch	Species1	Species2	Species1_metadata	Species1_metadata2	Species2_metadata	Sex	Ionisation_mode	Extraction	Sample_preparation	Method	qTOF_LCmethod
C18_To_GA3_01_19565.mzML	qTOF_C18-RTshift_To_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A3	2	75	7	0	0	100	0	0_0_100_0	6		Solanum lycopersicum			Whole plant		positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To_GA3_01_19574.mzML	qTOF_C18-RTshift_To_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A3	3	83	7	0	0	100	0	0_0_100_0	6		Solanum lycopersicum			Whole plant		positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-1_NIST-3_GC3_01_19549.mzML	qTOF_C18-RTshift_To-1_NIST-3_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C3	1	56	7	0	0	25	75	0_0_25_75	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-1_NIST-3_GC3_01_19558.mzML	qTOF_C18-RTshift_To-1_NIST-3_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C3	2	66	7	0	0	25	75	0_0_25_75	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-1_NIST-3_GC3_01_19568.mzML	qTOF_C18-RTshift_To-1_NIST-3_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C3	3	78	7	0	0	25	75	0_0_25_75	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-1_NIST-1_GC1_01_19498.mzML	qTOF_C18-RTshift_To-1_NIST-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C1	1	6	7	0	0	50	50	0_0_50_50	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-1_NIST-1_GC1_01_19541.mzML	qTOF_C18-RTshift_To-1_NIST-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C1	2	49	7	0	0	50	50	0_0_50_50	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-1_NIST-1_GC1_01_19579.mzML	qTOF_C18-RTshift_To-1_NIST-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C1	3	89	7	0	0	50	50	0_0_50_50	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-3_NIST-1_GC2_01_19508.mzML	qTOF_C18-RTshift_To-3_NIST-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C2	1	16	7	0	0	75	25	0_0_75_25	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	n/a	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-3_NIST-1_GC2_01_19530.mzML	qTOF_C18-RTshift_To-3_NIST-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C2	2	37	7	0	0	75	25	0_0_75_25	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	n/a	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_To-3_NIST-1_GC2_01_19554.mzML	qTOF_C18-RTshift_To-3_NIST-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	C2	3	62	7	0	0	75	25	0_0_75_25	6	Homo sapiens	Solanum lycopersicum		Serum	Whole plant	n/a	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2_GA2_01_19501.mzML	qTOF_C18-RTshift_F2_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A2	1	9	7	0	100	0	0	0_100_0_0	6	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2_GA2_01_19543.mzML	qTOF_C18-RTshift_F2_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A2	2	51	7	0	100	0	0	0_100_0_0	6	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2_GA2_01_19576.mzML	qTOF_C18-RTshift_F2_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A2	3	86	7	0	100	0	0	0_100_0_0	6	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_NIST-3_GD4_01_19499.mzML	qTOF_C18-RTshift_F2-1_NIST-3_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D4	1	7	7	0	25	0	75	0_25_0_75	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_NIST-3_GD4_01_19539.mzML	qTOF_C18-RTshift_F2-1_NIST-3_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D4	2	47	7	0	25	0	75	0_25_0_75	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_NIST-3_GD4_01_19551.mzML	qTOF_C18-RTshift_F2-1_NIST-3_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D4	3	58	7	0	25	0	75	0_25_0_75	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_To-3_GB8_01_19497.mzML	qTOF_C18-RTshift_F2-1_To-3_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B8	1	5	7	0	25	75	0	0_25_75_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_To-3_GB8_01_19500.mzML	qTOF_C18-RTshift_F2-1_To-3_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B8	2	8	7	0	25	75	0	0_25_75_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_To-3_GB8_01_19518.mzML	qTOF_C18-RTshift_F2-1_To-3_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B8	3	26	7	0	25	75	0	0_25_75_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_NIST-1_GD2_01_19527.mzML	qTOF_C18-RTshift_F2-1_NIST-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D2	1	33	7	0	50	0	50	0_50_0_50	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_NIST-1_GD2_01_19567.mzML	qTOF_C18-RTshift_F2-1_NIST-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D2	2	77	7	0	50	0	50	0_50_0_50	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_NIST-1_GD2_01_19575.mzML	qTOF_C18-RTshift_F2-1_NIST-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D2	3	84	7	0	50	0	50	0_50_0_50	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_To-1_GB6_01_19536.mzML	qTOF_C18-RTshift_F2-1_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B6	1	44	7	0	50	50	0	0_50_50_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_To-1_GB6_01_19552.mzML	qTOF_C18-RTshift_F2-1_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B6	2	59	7	0	50	50	0	0_50_50_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-1_To-1_GB6_01_19581.mzML	qTOF_C18-RTshift_F2-1_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B6	3	91	7	0	50	50	0	0_50_50_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-3_NIST-1_GD3_01_19534.mzML	qTOF_C18-RTshift_F2-3_NIST-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D3	1	11	7	0	75	0	25	0_75_0_25	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-3_NIST-1_GD3_01_19555.mzML	qTOF_C18-RTshift_F2-3_NIST-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D3	2	28	7	0	75	0	25	0_75_0_25	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-3_NIST-1_GD3_01_19578.mzML	qTOF_C18-RTshift_F2-3_NIST-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D3	3	65	7	0	75	0	25	0_75_0_25	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-3_To-1_GB7_01_19505.mzML	qTOF_C18-RTshift_F2-3_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B7	1	13	7	0	75	25	0	0_75_25_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-3_To-1_GB7_01_19532.mzML	qTOF_C18-RTshift_F2-3_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B7	2	39	7	0	75	25	0	0_75_25_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F2-3_To-1_GB7_01_19556.mzML	qTOF_C18-RTshift_F2-3_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B7	3	64	7	0	75	25	0	0_75_25_0	6	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1_GA1_01_19506.mzML	qTOF_C18-RTshift_F1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A1	1	14	7	100	0	0	0	100_0_0_0	6	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1_GA1_01_19514.mzML	qTOF_C18-RTshift_F1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A1	2	22	7	100	0	0	0	100_0_0_0	6	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1_GA1_01_19586.mzML	qTOF_C18-RTshift_F1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A1	3	96	7	100	0	0	0	100_0_0_0	6	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19525.mzML	qTOF_C18-RTshift_F1-1_F2-1_NIST-2_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A7	1	31	7	20	20	20	40	20_20_20_40	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19553.mzML	qTOF_C18-RTshift_F1-1_F2-1_NIST-2_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A7	2	60	7	20	20	20	40	20_20_20_40	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19573.mzML	qTOF_C18-RTshift_F1-1_F2-1_NIST-2_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A7	3	82	7	20	20	20	40	20_20_20_40	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19540.mzML	qTOF_C18-RTshift_F1-1_F2-1_NIST-1_To-2_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B1	1	48	7	20	20	40	20	20_20_40_20	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19542.mzML	qTOF_C18-RTshift_F1-1_F2-1_NIST-1_To-2_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B1	2	50	7	20	20	40	20	20_20_40_20	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19561.mzML	qTOF_C18-RTshift_F1-1_F2-1_NIST-1_To-2_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	B1	3	70	7	20	20	40	20	20_20_40_20	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19510.mzML	qTOF_C18-RTshift_F1-1_F2-2_NIST-1_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A8	1	18	7	20	40	20	20	20_40_20_20	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19528.mzML	qTOF_C18-RTshift_F1-1_F2-2_NIST-1_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A8	2	34	7	20	40	20	20	20_40_20_20	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19587.mzML	qTOF_C18-RTshift_F1-1_F2-2_NIST-1_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	A8	3	97	7	20	40	20	20	20_40_20_20	6	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
C18_F1-1_NIST-3_GD1_01_19496.mzML	qTOF_C18-RTshift_F1-1_NIST-3_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18-RTshift	Sample	Sample	D1	1	4	7	25	0	0	75	25_0_0_75	6	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18RTshift.m
